ReviewID,SentenceID,Text,OpinionTarget,Category,Polarity,From,To
d731402-g186338-UID_1D0A85AA5BBB879F5CFADF25BB94D04B-REW0,d731402-g186338-UID_1D0A85AA5BBB879F5CFADF25BB94D04B-REW0:0,Quality restaurant and excellent food!,restaurant,RESTAURANT#GENERAL,positive,8,18
d731402-g186338-UID_1D0A85AA5BBB879F5CFADF25BB94D04B-REW0,d731402-g186338-UID_1D0A85AA5BBB879F5CFADF25BB94D04B-REW0:1,"I came here for dinner a while back and have to say the food and service is excellent! The interior of the building is very grand and stunning, to have dinner here is a real treat and highly recommended",interior of the building,AMBIENCE#GENERAL,positive,91,115
d731402-g186338-UID_1D0A85AA5BBB879F5CFADF25BB94D04B-REW0,d731402-g186338-UID_1D0A85AA5BBB879F5CFADF25BB94D04B-REW0:1,"I came here for dinner a while back and have to say the food and service is excellent! The interior of the building is very grand and stunning, to have dinner here is a real treat and highly recommended",service,SERVICE#GENERAL,positive,65,72
d731402-g186338-UID_1D0A85AA5BBB879F5CFADF25BB94D04B-REW0,d731402-g186338-UID_1D0A85AA5BBB879F5CFADF25BB94D04B-REW0:1,"I came here for dinner a while back and have to say the food and service is excellent! The interior of the building is very grand and stunning, to have dinner here is a real treat and highly recommended",food,FOOD#QUALITY,positive,56,60
d731402-g186338-UID_1D0A85AA5BBB879F5CFADF25BB94D04B-REW0,d731402-g186338-UID_1D0A85AA5BBB879F5CFADF25BB94D04B-REW0:2,"Overall it's a stunning restaurant, perfect for a special occasion I would visit again.",restaurant,RESTAURANT#GENERAL,positive,24,34
d731402-g186338-UID_B6CF9CB75FF2BF7FB4B8B13F54FDBF91-REW0,d731402-g186338-UID_B6CF9CB75FF2BF7FB4B8B13F54FDBF91-REW0:0,Good dining,NULL,RESTAURANT#GENERAL,positive,0,0
d731402-g186338-UID_B6CF9CB75FF2BF7FB4B8B13F54FDBF91-REW0,d731402-g186338-UID_B6CF9CB75FF2BF7FB4B8B13F54FDBF91-REW0:1,The Wolseley on Piccadilly in London is set in what used to be an old car showroom,,,,,
d731402-g186338-UID_B6CF9CB75FF2BF7FB4B8B13F54FDBF91-REW0,d731402-g186338-UID_B6CF9CB75FF2BF7FB4B8B13F54FDBF91-REW0:2,My only problem with this restaurant is that it can get very noisy as the high ceilings makes every noise reverberate around the place.,,,,,
d731402-g186338-UID_65EE635AA60563F493C754D38BFB8A6C-REW0,d731402-g186338-UID_65EE635AA60563F493C754D38BFB8A6C-REW0:0,A tradition not to miss out on.,NULL,RESTAURANT#GENERAL,positive,0,0
d731402-g186338-UID_65EE635AA60563F493C754D38BFB8A6C-REW0,d731402-g186338-UID_65EE635AA60563F493C754D38BFB8A6C-REW0:1,The Wolseley is where my father ate 60 yrs ago and so I always have high Tea there when I can,NULL,RESTAURANT#GENERAL,positive,0,0
d731402-g186338-UID_65EE635AA60563F493C754D38BFB8A6C-REW0,d731402-g186338-UID_65EE635AA60563F493C754D38BFB8A6C-REW0:2,"You are taken back in time, I love the Woolseley High Tea, any excuse really!!",Woolseley High Tea,DRINKS#QUALITY,positive,39,57
d731402-g186338-UID_0BFC7D5C2D0B9329C0ADF0EDCBE685A4-REW0,d731402-g186338-UID_0BFC7D5C2D0B9329C0ADF0EDCBE685A4-REW0:0,Lovely Lunch,Lunch,FOOD#QUALITY,positive,7,12
d731402-g186338-UID_0BFC7D5C2D0B9329C0ADF0EDCBE685A4-REW0,d731402-g186338-UID_0BFC7D5C2D0B9329C0ADF0EDCBE685A4-REW0:1,We dined here on Sunday and thought it was lovely,NULL,RESTAURANT#GENERAL,positive,0,0
d731402-g186338-UID_0BFC7D5C2D0B9329C0ADF0EDCBE685A4-REW0,d731402-g186338-UID_0BFC7D5C2D0B9329C0ADF0EDCBE685A4-REW0:2,As others have said the dining room is impressive and the staff were very friendly and helpful,staff,SERVICE#GENERAL,positive,58,63
d731402-g186338-UID_0BFC7D5C2D0B9329C0ADF0EDCBE685A4-REW0,d731402-g186338-UID_0BFC7D5C2D0B9329C0ADF0EDCBE685A4-REW0:2,As others have said the dining room is impressive and the staff were very friendly and helpful,dining room,AMBIENCE#GENERAL,positive,24,35
d731402-g186338-UID_0BFC7D5C2D0B9329C0ADF0EDCBE685A4-REW0,d731402-g186338-UID_0BFC7D5C2D0B9329C0ADF0EDCBE685A4-REW0:3,"There were 3 of us dining and I did feel that the table we had which was just by the entrance to the right of the bar area was a little cramped, the room was full to capacity and was very lively our table was also on the main path for the waiters and customers coming and going",table,AMBIENCE#GENERAL,negative,50,55
d731402-g186338-UID_0BFC7D5C2D0B9329C0ADF0EDCBE685A4-REW0,d731402-g186338-UID_0BFC7D5C2D0B9329C0ADF0EDCBE685A4-REW0:4,Pricey but then it is London !,NULL,RESTAURANT#PRICES,negative,0,0
d731402-g186338-UID_B571B45CD52A3D7ECB36BCFECB1585DF-REW0,d731402-g186338-UID_B571B45CD52A3D7ECB36BCFECB1585DF-REW0:0,Don'T go,NULL,RESTAURANT#GENERAL,negative,0,0
d731402-g186338-UID_B571B45CD52A3D7ECB36BCFECB1585DF-REW0,d731402-g186338-UID_B571B45CD52A3D7ECB36BCFECB1585DF-REW0:1,Honest its not so good - food was overpriced and bland,NULL,RESTAURANT#GENERAL,negative,0,0
d731402-g186338-UID_B571B45CD52A3D7ECB36BCFECB1585DF-REW0,d731402-g186338-UID_B571B45CD52A3D7ECB36BCFECB1585DF-REW0:1,Honest its not so good - food was overpriced and bland,food,FOOD#QUALITY,negative,25,29
d731402-g186338-UID_B571B45CD52A3D7ECB36BCFECB1585DF-REW0,d731402-g186338-UID_B571B45CD52A3D7ECB36BCFECB1585DF-REW0:1,Honest its not so good - food was overpriced and bland,food,FOOD#PRICES,negative,25,29
d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0,d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0:0,Birthday meal party of six ,,,,,
d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0,d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0:1,This was so difficult to rate,,,,,
d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0,d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0:2,"The ambience, food and interior are all wonderful and the management were amazing",management,SERVICE#GENERAL,positive,58,68
d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0,d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0:2,"The ambience, food and interior are all wonderful and the management were amazing",ambience,AMBIENCE#GENERAL,positive,4,12
d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0,d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0:2,"The ambience, food and interior are all wonderful and the management were amazing",interior,AMBIENCE#GENERAL,positive,23,31
d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0,d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0:2,"The ambience, food and interior are all wonderful and the management were amazing",food,FOOD#QUALITY,positive,14,18
d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0,d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0:3,"However our wine was taken from the table to the chiller at the back of the restaurant but when the waiter returned to refill our glasses he came back with a different wine and a near empty bottle? The waiterss then argued with us rather than going to check and when they did go and check they found that we were right, it wasn't our bottle",waiterss,SERVICE#GENERAL,negative,202,210
d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0,d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0:4,"The waitress then appeared back with ""our actual bottle and with no apology poured it into the same glass mixing both wines? When we pointed out to her that mixing wines in this way was not acceptable, especially whilst paying £60 a bottle, she rolled her eyes at us? Linda the restaurant manager came over to the rescue, she very quickly moved us to another table and turned my 50th birthday night out with friends that had travelled from Paris and the north of England into a resounding success with a fabulous free birthday pudding",waitress,SERVICE#GENERAL,negative,4,12
d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0,d731402-g186338-UID_D0A58CC1C365059E3AD7A4863CA3B7E3-REW0:4,"The waitress then appeared back with ""our actual bottle and with no apology poured it into the same glass mixing both wines? When we pointed out to her that mixing wines in this way was not acceptable, especially whilst paying £60 a bottle, she rolled her eyes at us? Linda the restaurant manager came over to the rescue, she very quickly moved us to another table and turned my 50th birthday night out with friends that had travelled from Paris and the north of England into a resounding success with a fabulous free birthday pudding",restaurant manager,SERVICE#GENERAL,positive,278,296
d731402-g186338-UID_5889F3A8F9A8F5E983FBFA7579B5A7B7-REW0,d731402-g186338-UID_5889F3A8F9A8F5E983FBFA7579B5A7B7-REW0:0,Buzzing,,,,,
d731402-g186338-UID_5889F3A8F9A8F5E983FBFA7579B5A7B7-REW0,d731402-g186338-UID_5889F3A8F9A8F5E983FBFA7579B5A7B7-REW0:1,"Wow, this is a loud restaurant",,,,,
d731402-g186338-UID_5889F3A8F9A8F5E983FBFA7579B5A7B7-REW0,d731402-g186338-UID_5889F3A8F9A8F5E983FBFA7579B5A7B7-REW0:2,Then again what do you expect from a glorious ex car showroom from the 1920s,,,,,
d731402-g186338-UID_5889F3A8F9A8F5E983FBFA7579B5A7B7-REW0,d731402-g186338-UID_5889F3A8F9A8F5E983FBFA7579B5A7B7-REW0:3,Food was great,Food,FOOD#QUALITY,positive,0,4
d731402-g186338-UID_5889F3A8F9A8F5E983FBFA7579B5A7B7-REW0,d731402-g186338-UID_5889F3A8F9A8F5E983FBFA7579B5A7B7-REW0:4,Service was great,Service,SERVICE#GENERAL,positive,0,7
d731402-g186338-UID_5889F3A8F9A8F5E983FBFA7579B5A7B7-REW0,d731402-g186338-UID_5889F3A8F9A8F5E983FBFA7579B5A7B7-REW0:5,30 seconds from the Ritz and Green Park Tube.,,,,,
d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0,d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0:0,Amazing building and good food,food,FOOD#QUALITY,positive,26,30
d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0,d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0:0,Amazing building and good food,building,AMBIENCE#GENERAL,positive,8,16
d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0,d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0:1,You probably can't get a much more impressive place to eat in London,,,,,
d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0,d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0:2,There is always a great buzz here,NULL,AMBIENCE#GENERAL,positive,0,0
d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0,d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0:3,Staff are very friendly and attentive,Staff,SERVICE#GENERAL,positive,0,5
d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0,d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0:4,I don't think the food is particularly exciting and a bit average menu but tastes good,food,FOOD#QUALITY,positive,18,22
d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0,d731402-g186338-UID_5856CE6CE33DC997B0770732009C1E47-REW0:5,Good place for a celebration or if you want to impress.,place,RESTAURANT#MISCELLANEOUS,positive,5,10
d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0,d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0:0,Good food but service needs improvement ,service,SERVICE#GENERAL,negative,14,21
d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0,d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0:0,Good food but service needs improvement ,food,FOOD#QUALITY,positive,5,9
d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0,d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0:1,Iconic London restaurant - The food is good quality - The man by the door asked my friend and I if we were ‘here to eat?’ As we were walking in which I found very bizarre and rude,The man by the door,SERVICE#GENERAL,negative,54,73
d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0,d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0:1,Iconic London restaurant - The food is good quality - The man by the door asked my friend and I if we were ‘here to eat?’ As we were walking in which I found very bizarre and rude,restaurant,RESTAURANT#GENERAL,positive,14,24
d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0,d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0:1,Iconic London restaurant - The food is good quality - The man by the door asked my friend and I if we were ‘here to eat?’ As we were walking in which I found very bizarre and rude,food,FOOD#QUALITY,positive,31,35
d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0,d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0:2,I felt that we were unwelcome,NULL,SERVICE#GENERAL,negative,0,0
d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0,d731402-g186338-UID_78878931BAC5F7195549134B5CC9A68D-REW0:3,The food is good but simple and doesn’t require all of this hype ,food,FOOD#QUALITY,neutral,4,8
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW0,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW0:0,Lovely lunch,lunch,FOOD#QUALITY,positive,7,12
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW0,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW0:1,Arrived on a busy Saturday lunchtime without a reservation on the off chance of a table for a quick lunch,,,,,
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW0,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW0:2,Seated almost immediately,NULL,SERVICE#GENERAL,positive,0,0
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW0,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW0:3,Staff were friendly and welcoming,Staff,SERVICE#GENERAL,positive,0,5
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW0,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW0:4,"Great table near to the front desk, which made for interesting view of the entire restaurant",table,AMBIENCE#GENERAL,positive,6,11
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW0,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW0:5,All lovely and a great space to have lunch.,NULL,RESTAURANT#GENERAL,positive,0,0
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:0,Amidst the tea brigade - late lunch can be found!,,,,,
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:1,Arrived around 4.15pm for a late lunch or early dinner depending on your view! Started with spicy Bloody Mary's which were excellent,spicy Bloody Mary's,DRINKS#QUALITY,positive,92,111
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:2,Seated on the outer ring and surrounded by people enjoying the afternoon tea menus,afternoon tea menus,DRINKS#QUALITY,positive,63,82
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:3,"We started with a small eggs Benedict and a chicory, pear and blue cheese salad",,,,,
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:4,"In my view the hollandaise sauce was starting to separate, but still tasted good",hollandaise sauce,FOOD#QUALITY,positive,15,32
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:5,Followed by the cheeseburger and fries and a large steak tartare with salad and chips,,,,,
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:6,"Salad was a bit meagre of about 5 leaves of gem lettuce, slightly stingy in my view",Salad,FOOD#STYLE_OPTIONS,positive,0,5
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:7,"It was nice to be asked if I wanted the egg on top of the steak tartare though! Finished a good old fashioned desert of Black Forest gateau and artazuri garnacha, both delicious",NULL,SERVICE#GENERAL,positive,0,0
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:7,"It was nice to be asked if I wanted the egg on top of the steak tartare though! Finished a good old fashioned desert of Black Forest gateau and artazuri garnacha, both delicious",old fashioned desert of Black Forest gateau and artazuri garnacha,FOOD#QUALITY,positive,96,161
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:8,Finished with a large macchiato and Americano,,,,,
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:9,"Service was good and attentive, without being too intrusive",Service,SERVICE#GENERAL,positive,0,7
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:10,"Good restaurant, good staff",restaurant,RESTAURANT#GENERAL,positive,5,15
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:10,"Good restaurant, good staff",staff,SERVICE#GENERAL,positive,22,27
d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1,d731402-g186338-UID_9376D4BD59661B274B1E286B202502B8-REW1:11,Worth a visit.,NULL,RESTAURANT#GENERAL,positive,0,0
d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0,d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0:0,One of our favorites in olde London town,NULL,RESTAURANT#GENERAL,positive,0,0
d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0,d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0:1,This is a classic restaurant with period decor and wait staff attire to match,restaurant,RESTAURANT#GENERAL,positive,18,28
d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0,d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0:1,This is a classic restaurant with period decor and wait staff attire to match,period decor,AMBIENCE#GENERAL,positive,34,46
d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0,d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0:2,"The menu offers excellent selections of fish, fowl, and meats with tasty appetizers ands salads",salads,FOOD#QUALITY,positive,89,95
d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0,d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0:2,"The menu offers excellent selections of fish, fowl, and meats with tasty appetizers ands salads",appetizers,FOOD#QUALITY,positive,73,83
d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0,d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0:2,"The menu offers excellent selections of fish, fowl, and meats with tasty appetizers ands salads",menu,FOOD#STYLE_OPTIONS,positive,4,8
d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0,d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0:3,The grilled cauliflower salad was a pleasant surprise and one that we would order again,grilled cauliflower salad,FOOD#QUALITY,positive,4,29
d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0,d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0:4,My wife enjoyed her schnitzel while I had an incredible pave turbot with wilted spinach,schnitzel,FOOD#QUALITY,positive,20,29
d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0,d731402-g186338-UID_A29697E857E0E4DC2E9EF5F82D1A3A77-REW0:4,My wife enjoyed her schnitzel while I had an incredible pave turbot with wilted spinach,pave turbot with wilted spinach,FOOD#QUALITY,positive,56,87
